"","SEQN","SDDSRVYR","RIDSTATR","RIDEXMON","RIAGENDR","RIDAGEYR","RIDAGEMN","RIDAGEEX","RIDRETH1","DMQMILIT","DMDBORN2","DMDCITZN","DMDYRSUS","DMDEDUC3","DMDEDUC2","DMDSCHOL","DMDMARTL","DMDHHSIZ","DMDFMSIZ","INDHHIN2","INDFMIN2","INDFMPIR","RIDEXPRG","DMDHRGND","DMDHRAGE","DMDHRBR2","DMDHREDU","DMDHRMAR","DMDHSEDU","SIALANG","SIAPROXY","SIAINTRP","FIALANG","FIAPROXY","FIAINTRP","MIALANG","MIAPROXY","MIAINTRP","AIALANG","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA"
"1934",43408,5,2,1,1,22,264,265,4,2,1,1,NA,NA,1,NA,6,3,3,5,5,1.16,NA,2,21,1,4,5,NA,1,2,2,1,2,2,1,2,2,1,23679.815402,24339.511012,1,59
"1935",43409,5,2,1,2,14,177,178,3,NA,1,1,NA,8,NA,1,NA,3,3,15,15,5,NA,1,51,1,5,1,5,1,1,2,1,2,2,1,2,2,1,72529.048551,74313.51863,2,67
"1936",43410,5,2,1,1,12,155,156,1,NA,1,1,NA,5,NA,1,NA,4,4,3,3,0.58,NA,1,18,1,2,NA,NA,1,1,2,1,2,2,1,2,2,1,15891.283413,16237.145138,1,71
"1937",43411,5,2,2,1,47,574,576,4,2,5,1,6,NA,2,NA,1,3,3,14,14,4.66,NA,1,47,5,2,1,2,1,2,2,1,2,2,1,2,2,1,21540.219832,21992.364525,1,62
"1938",43412,5,2,1,2,27,335,336,4,2,1,1,NA,NA,4,NA,5,2,2,2,2,0.64,2,2,27,1,4,5,NA,1,2,2,1,2,2,NA,NA,NA,1,31759.044586,34382.800119,2,72
"1939",43413,5,2,2,2,61,738,739,3,2,1,1,NA,NA,4,NA,3,1,1,2,2,0.58,NA,2,61,1,4,3,NA,1,2,2,1,2,2,1,2,2,1,25164.264995,25456.544538,2,59
"1940",43414,5,2,2,1,67,806,807,4,2,1,1,NA,NA,4,NA,1,5,5,5,5,0.81,NA,2,54,1,3,1,4,1,2,2,1,2,2,1,2,2,1,8717.851285,9460.368619,2,61
"1941",43415,5,2,2,1,52,634,636,3,2,1,1,NA,NA,3,NA,1,2,2,15,15,5,NA,2,55,1,5,1,3,1,2,2,1,2,2,1,2,2,1,83459.201226,83611.800559,2,63
"1942",43416,5,2,1,1,13,161,162,4,NA,1,1,NA,6,NA,1,NA,3,3,9,9,3.26,NA,2,33,1,4,3,NA,1,1,2,1,2,2,1,2,2,1,12477.62656,12643.017918,1,65
"1943",43417,5,2,2,2,16,196,196,1,NA,1,1,NA,9,NA,2,NA,7,7,8,8,1.28,NA,2,58,1,3,3,NA,1,2,2,1,2,2,NA,NA,NA,1,10534.899132,10894.053683,1,63
"1944",43418,5,2,2,2,63,757,759,4,2,1,1,NA,NA,4,NA,1,2,2,4,4,1.31,NA,2,63,1,4,1,NA,1,2,2,1,2,2,1,2,2,1,9145.177468,9906.986187,1,62
"1945",43419,5,2,2,2,18,224,225,4,2,1,1,NA,15,NA,1,NA,3,3,7,7,2.1,NA,2,54,1,2,3,NA,1,2,2,1,2,2,NA,NA,NA,1,15951.303683,16074.957659,2,64
"1946",43420,5,2,1,2,46,554,554,4,2,1,1,NA,NA,4,NA,3,2,2,7,7,2.78,NA,2,46,1,4,3,NA,1,2,2,1,2,2,1,2,2,1,28558.830985,30959.846967,1,68
"1947",43421,5,2,1,1,0,10,12,2,NA,1,1,NA,NA,NA,NA,NA,4,4,5,5,1.09,NA,1,32,1,4,1,3,1,1,2,1,2,2,NA,NA,NA,NA,5276.34498,5649.313985,1,72
"1948",43422,5,1,NA,2,7,84,NA,3,NA,1,1,NA,2,NA,1,NA,3,3,8,8,3.15,NA,1,36,1,2,1,2,1,1,2,1,2,2,NA,NA,NA,NA,42545.486258,0,1,73
"1949",43423,5,2,1,2,12,145,146,1,NA,1,1,NA,5,NA,1,NA,5,5,14,14,3.94,NA,1,42,1,5,1,4,1,1,2,1,2,2,1,2,2,1,17044.610802,17365.288334,1,71
"1950",43424,5,2,2,2,37,451,452,3,2,1,1,NA,NA,4,NA,1,3,3,9,9,3.41,2,2,37,1,4,1,4,1,2,2,1,2,2,1,2,2,1,80583.270132,80615.747963,2,60
"1951",43425,5,2,2,2,32,392,392,3,2,1,1,NA,NA,4,NA,1,5,5,8,8,2.02,2,2,32,1,4,1,4,1,2,2,1,2,2,1,2,2,1,70435.73941,71429.972216,2,63
"1952",43426,5,1,NA,2,73,878,NA,2,2,4,1,99,NA,1,NA,5,6,6,77,77,NA,NA,2,39,4,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,9782.501816,0,1,72
"1953",43427,5,2,2,2,4,55,56,2,NA,1,1,NA,NA,NA,NA,NA,5,5,4,4,0.62,NA,1,47,4,1,1,2,2,1,2,1,2,2,NA,NA,NA,NA,9040.255518,10246.571328,1,62
"1954",43428,5,2,2,1,15,184,184,4,NA,1,1,NA,7,NA,1,NA,6,6,8,8,1.65,NA,2,43,1,4,1,4,1,1,2,1,2,2,1,2,2,1,15205.394706,15985.499547,2,64
"1955",43429,5,1,NA,2,59,717,NA,4,2,1,1,NA,NA,2,NA,1,2,2,4,4,1.14,NA,1,54,1,2,1,2,1,2,2,1,2,2,NA,NA,NA,NA,21711.859865,0,2,64
"1956",43430,5,2,2,1,74,889,890,3,1,1,1,NA,NA,2,NA,3,2,1,6,4,1.44,NA,1,74,1,2,3,NA,1,2,2,1,2,2,NA,NA,NA,1,30137.047977,29588.760802,2,63
"1957",43431,5,2,2,1,16,196,196,3,NA,1,1,NA,10,NA,1,NA,3,3,14,14,4.95,NA,2,45,1,4,3,NA,1,2,2,1,2,2,1,2,2,1,72800.617473,73471.327261,1,69
"1958",43432,5,2,1,1,64,779,779,3,1,1,1,NA,NA,4,NA,1,3,3,7,7,2.27,NA,1,64,1,4,1,4,1,2,2,1,2,2,1,2,2,1,52484.671346,51349.366167,2,71
"1959",43433,5,2,2,2,55,665,666,3,2,1,1,NA,NA,4,NA,3,1,1,6,6,3.33,NA,2,55,1,4,3,NA,1,2,2,1,2,2,1,2,2,1,119055.474882,125825.048478,1,69
"1960",43434,5,2,2,1,8,100,100,2,NA,1,1,NA,2,NA,2,NA,2,2,1,1,0.21,NA,2,60,4,1,2,NA,2,1,2,2,2,2,1,2,2,1,9968.413658,9860.475818,2,61
"1961",43435,5,2,1,2,34,412,413,1,2,2,2,3,NA,4,NA,6,4,4,7,7,1.93,2,2,34,2,4,6,NA,2,2,2,2,2,2,2,2,2,2,20569.26269,20346.765857,2,71
"1962",43436,5,2,2,2,11,135,137,3,NA,1,1,NA,4,NA,1,NA,5,5,10,10,2.62,NA,1,42,1,4,1,5,1,1,2,1,2,2,NA,NA,NA,1,51365.663661,51799.349732,2,59
"1963",43437,5,2,2,2,10,126,127,3,NA,1,1,NA,4,NA,1,NA,6,6,6,6,0.91,NA,2,28,1,4,3,NA,1,1,2,1,2,2,1,2,2,1,20934.389908,21111.141314,1,67
"1964",43438,5,2,2,2,77,934,934,3,2,1,1,NA,NA,1,NA,3,3,2,4,3,0.88,NA,1,42,1,2,5,NA,1,2,2,1,2,2,1,2,2,1,22231.763869,21610.583572,1,61
"1965",43439,5,2,1,2,19,239,240,4,2,5,2,3,15,NA,3,NA,2,1,6,3,1.25,NA,2,19,5,4,NA,NA,1,2,2,1,2,2,1,2,2,1,15977.529292,16101.386569,2,67
"1966",43440,5,2,2,1,42,514,515,2,2,4,1,6,NA,3,NA,1,6,6,7,7,1.45,NA,1,42,4,3,1,3,1,2,2,1,2,2,2,2,2,2,16110.353949,16682.167262,1,62
"1967",43441,5,2,2,2,63,758,758,3,2,1,1,NA,NA,2,NA,1,2,2,5,5,1.64,NA,2,63,1,2,1,1,1,2,2,1,2,2,1,2,2,1,25164.264995,25456.544538,2,59
"1968",43442,5,2,1,2,6,83,84,1,NA,1,1,NA,0,NA,NA,NA,4,4,7,7,1.7,NA,1,40,2,1,1,4,1,1,2,1,2,2,NA,NA,NA,NA,10237.537188,11292.693867,2,72
"1969",43443,5,2,2,1,17,206,206,3,2,1,1,NA,9,NA,1,NA,3,3,3,3,0.57,NA,2,44,1,2,3,NA,1,2,2,1,2,2,1,2,2,1,29673.235508,30383.275487,2,59
"1970",43444,5,2,1,2,54,654,655,4,1,1,1,NA,NA,5,NA,3,4,4,4,4,0.73,NA,2,54,1,5,3,NA,1,2,2,1,2,2,1,2,2,1,20683.132766,20596.734439,1,65
"1971",43445,5,2,2,1,50,606,607,1,2,2,2,5,NA,1,NA,6,7,7,7,7,1.13,NA,2,50,2,2,6,NA,2,2,2,2,2,2,2,2,2,2,11634.593809,13942.38351,1,69
"1972",43446,5,2,2,1,14,168,169,3,NA,1,1,NA,7,NA,1,NA,4,4,14,14,4.01,NA,1,35,1,2,1,2,1,1,2,1,2,2,1,2,2,1,76077.934277,75893.595366,2,60
"1973",43447,5,2,1,2,76,913,914,3,2,1,1,NA,NA,5,NA,2,1,1,14,14,5,NA,2,76,1,5,2,NA,1,2,2,1,2,2,1,2,2,1,27789.502896,27834.934193,1,70
"1974",43448,5,2,1,2,0,6,7,1,NA,1,1,NA,NA,NA,NA,NA,4,4,9,9,2.59,NA,1,22,2,2,1,2,2,1,2,2,2,2,NA,NA,NA,NA,5342.935297,6031.854061,2,66
"1975",43449,5,2,2,1,39,478,479,3,2,1,1,NA,NA,4,NA,1,4,4,9,9,2.71,NA,1,39,1,4,1,2,1,2,2,1,2,2,1,2,2,1,65548.544014,68849.238857,2,59
"1976",43450,5,2,2,1,8,105,106,3,NA,1,1,NA,1,NA,1,NA,5,5,15,15,5,NA,1,48,1,3,1,3,1,1,2,1,2,2,1,2,2,1,39161.998869,39697.926565,2,62
"1977",43451,5,2,1,1,36,435,436,3,2,1,1,NA,NA,5,NA,3,2,2,14,14,5,NA,1,36,1,5,3,NA,1,2,2,1,2,2,1,2,2,1,78136.740457,82235.792775,2,72
"1978",43452,5,2,1,2,80,NA,NA,4,2,1,1,NA,NA,2,NA,2,4,4,8,8,2.36,NA,2,80,1,2,2,NA,1,2,2,1,2,2,1,2,2,1,22897.551029,25356.79358,2,70
"1979",43453,5,2,1,1,40,483,484,1,2,2,2,2,NA,2,NA,1,3,3,2,2,0.5,NA,2,33,2,2,1,2,2,2,2,2,2,2,2,2,2,2,24613.893363,25381.653207,1,71
"1980",43454,5,2,2,2,0,11,12,2,NA,1,1,NA,NA,NA,NA,NA,3,3,7,7,2.04,NA,1,27,1,3,6,NA,1,1,2,1,2,2,NA,NA,NA,NA,3846.021725,4261.381139,1,63
"1981",43455,5,2,2,1,25,306,306,5,2,5,2,5,NA,4,NA,1,6,6,15,15,5,NA,1,53,5,3,1,3,1,2,2,1,2,1,1,2,2,1,80078.914273,80617.068742,2,60
"1982",43456,5,2,2,1,43,522,523,3,2,1,1,NA,NA,3,NA,4,2,1,8,5,2.12,NA,2,47,1,2,6,NA,1,2,2,1,2,2,1,2,2,1,94759.282999,94741.260462,2,63
"1983",43457,5,2,1,2,18,216,217,3,2,1,1,NA,11,NA,1,NA,4,4,15,15,5,NA,1,51,1,5,1,2,1,2,2,1,2,2,1,2,2,1,50633.829775,51289.662394,1,70
"1984",43458,5,2,2,2,62,747,748,1,2,2,2,6,NA,1,NA,1,6,6,15,15,4.01,NA,2,37,2,4,5,NA,2,2,2,1,2,2,1,2,2,2,9154.993238,9043.719791,2,65
"1985",43459,5,2,2,2,28,343,344,3,2,1,1,NA,NA,4,NA,1,3,3,10,10,3.69,2,2,28,1,4,1,NA,1,2,2,1,2,2,1,2,2,1,122917.82875,123973.617856,2,60
"1986",43460,5,2,2,2,6,79,81,3,NA,1,1,NA,0,NA,NA,NA,6,4,3,3,0.63,NA,2,67,NA,NA,2,NA,1,1,2,1,2,2,NA,NA,NA,NA,36196.899562,36502.514053,1,59
"1987",43461,5,2,2,2,5,70,71,3,NA,1,1,NA,NA,NA,NA,NA,3,3,4,4,1.02,NA,2,27,1,3,1,NA,1,1,2,1,2,2,NA,NA,NA,NA,11523.122138,13419.002329,2,62
"1988",43462,5,2,2,2,12,150,151,4,NA,1,1,NA,6,NA,1,NA,6,6,4,4,0.53,NA,1,33,1,4,1,4,1,1,2,1,2,2,1,2,2,1,14288.416908,14828.710765,1,74
"1989",43463,5,2,2,1,20,243,245,3,2,1,1,NA,NA,3,NA,6,2,1,7,7,3.43,NA,1,20,1,3,6,NA,1,2,2,1,2,2,1,2,2,1,91062.714372,93809.748799,1,61
"1990",43464,5,2,1,1,76,916,916,3,1,1,1,NA,NA,4,NA,2,1,1,15,15,5,NA,1,76,1,4,2,NA,1,2,2,1,2,2,1,2,2,1,31468.368833,32318.317251,2,71
"1991",43465,5,2,2,2,49,599,599,4,2,1,1,NA,NA,2,NA,1,4,4,9,9,2.83,NA,2,49,1,2,1,2,1,2,2,1,2,2,1,2,2,1,25996.158703,26883.145288,2,64
"1992",43466,5,2,2,2,47,568,569,3,2,1,1,NA,NA,5,NA,1,2,2,14,14,5,NA,2,47,1,5,1,4,1,2,2,1,2,2,1,2,2,1,120190.366811,119330.829027,2,60
"1993",43467,5,2,1,2,18,219,219,1,2,1,1,NA,11,NA,1,NA,4,4,15,15,5,NA,1,53,1,5,1,5,1,2,2,1,2,2,1,2,2,1,18799.568927,19373.566699,1,66
"1994",43468,5,2,2,1,47,574,576,3,2,1,1,NA,NA,2,NA,1,2,2,15,15,5,NA,2,45,1,3,1,2,1,2,2,1,2,2,NA,NA,NA,1,132486.262786,132461.064846,2,60
"1995",43469,5,2,2,1,78,946,946,3,2,1,1,NA,NA,3,NA,1,2,2,5,5,1.46,NA,2,80,1,3,1,3,1,2,2,1,2,2,1,2,2,1,9471.568094,10921.802194,1,60
"1996",43470,5,1,NA,2,19,235,NA,4,2,1,1,NA,11,NA,1,NA,5,5,6,6,1.04,NA,1,69,1,2,1,NA,1,2,2,1,2,2,NA,NA,NA,NA,14575.330686,0,1,59
"1997",43471,5,1,NA,2,5,65,NA,2,NA,1,1,NA,NA,NA,NA,NA,7,7,6,6,0.78,NA,2,36,4,2,5,NA,2,1,2,2,2,2,NA,NA,NA,NA,11368.941073,0,2,71
"1998",43472,5,2,2,1,9,118,119,3,NA,1,1,NA,3,NA,1,NA,7,7,5,5,0.58,NA,1,36,1,3,1,2,1,1,2,1,2,2,1,2,2,1,22686.099294,23213.359515,1,61
"1999",43473,5,2,1,2,25,309,310,1,2,1,1,NA,NA,4,NA,1,2,2,5,5,1.75,2,2,25,1,4,1,NA,2,2,2,1,2,2,NA,NA,NA,1,25484.217504,25737.840031,1,66
"2000",43474,5,2,2,2,69,836,837,3,2,1,1,NA,NA,4,NA,3,1,1,3,3,1.25,NA,2,69,1,4,3,NA,1,2,2,1,2,2,1,2,2,1,24057.072431,24336.492081,2,63
"2001",43475,5,2,2,1,31,375,375,3,2,1,1,NA,NA,3,NA,4,3,3,5,5,1.16,NA,1,31,1,3,4,NA,1,2,2,1,2,2,1,2,2,1,75231.023367,78517.743724,1,61
"2002",43476,5,2,2,1,50,610,611,3,2,1,1,NA,NA,3,NA,1,2,2,14,14,5,NA,2,50,1,3,1,3,1,2,2,1,2,2,1,2,2,1,83459.201226,83611.800559,2,63
"2003",43477,5,2,1,2,7,89,90,4,NA,1,1,NA,0,NA,NA,NA,4,4,5,5,0.99,NA,2,40,1,3,1,3,1,1,2,1,2,2,NA,NA,NA,NA,10210.786483,10696.097129,2,67
"2004",43478,5,2,1,1,37,455,455,1,2,2,2,5,NA,1,NA,5,7,7,5,5,0.71,NA,1,43,2,1,1,1,2,2,2,2,2,2,2,2,2,2,27917.248357,33919.825843,1,69
"2005",43479,5,2,2,1,63,761,762,2,2,4,1,7,NA,3,NA,1,7,5,15,15,4.25,NA,1,63,4,3,1,2,2,2,2,1,2,2,2,2,2,2,4078.112176,4263.056923,1,62
"2006",43480,5,2,1,2,46,557,558,4,2,1,1,NA,NA,4,NA,3,2,2,2,2,0.43,NA,2,46,1,4,3,NA,1,2,2,1,2,2,1,2,2,1,30227.875571,32769.212518,1,59
"2007",43481,5,1,NA,1,44,535,NA,1,2,2,2,6,NA,1,NA,1,5,5,4,4,0.62,NA,2,40,2,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,16110.353949,0,1,62
"2008",43482,5,2,2,2,29,357,358,3,2,1,1,NA,NA,4,NA,1,5,5,77,77,NA,2,1,29,1,4,1,4,1,2,2,1,2,2,1,2,2,1,126934.198569,129779.30472,2,61
"2009",43483,5,2,1,1,12,151,152,3,NA,1,1,NA,6,NA,1,NA,4,4,15,15,5,NA,1,44,NA,NA,1,5,1,1,2,1,2,2,1,2,2,1,78986.537491,79714.237964,1,71
"2010",43484,5,2,1,2,61,735,737,4,2,1,1,NA,NA,2,NA,2,2,2,3,3,0.79,NA,2,80,1,2,2,NA,1,2,2,1,2,2,1,2,2,1,12310.329932,12093.14385,2,67
"2011",43485,5,2,1,1,2,26,27,2,NA,1,1,NA,NA,NA,NA,NA,3,3,7,7,2.33,NA,1,37,1,3,1,3,1,1,2,1,2,2,NA,NA,NA,NA,9083.655429,9961.713126,1,72
"2012",43486,5,2,1,1,39,479,480,5,2,1,1,NA,NA,3,NA,5,1,1,4,4,1.71,NA,1,39,1,3,5,NA,1,2,2,1,2,2,1,2,2,1,20748.623958,22114.240086,1,59
"2013",43487,5,2,2,2,12,146,147,4,NA,1,1,NA,5,NA,1,NA,2,2,2,2,0.44,NA,2,55,1,3,2,NA,1,1,2,1,2,2,1,2,2,1,15338.257165,15918.249068,1,64
"2014",43488,5,2,1,2,29,359,360,1,2,1,1,NA,NA,3,NA,4,7,7,4,4,0.58,2,2,53,1,1,1,2,1,2,2,1,2,2,1,2,2,1,23373.167023,24672.59435,1,66
"2015",43489,5,2,2,2,64,768,769,4,2,1,1,NA,NA,2,NA,2,1,1,13,13,NA,NA,2,64,1,2,2,NA,1,2,2,1,2,2,1,2,2,1,9145.177468,9646.587282,1,62
"2016",43490,5,2,1,2,14,168,169,1,NA,1,1,NA,7,NA,1,NA,6,6,6,6,1.09,NA,2,33,2,4,1,4,1,1,2,1,2,2,1,2,2,1,16301.84471,16799.580726,1,66
"2017",43491,5,2,2,1,1,17,17,4,NA,1,1,NA,NA,NA,NA,NA,6,6,8,8,1.99,NA,1,48,NA,NA,1,4,1,1,2,1,2,2,NA,NA,NA,NA,8104.305253,8103.535108,1,61
"2018",43492,5,2,1,2,51,616,618,3,2,1,1,NA,NA,4,NA,3,2,2,8,8,3.71,NA,2,51,1,4,3,NA,1,2,2,1,2,2,1,2,2,1,58828.367504,61183.412826,2,66
"2019",43493,5,2,2,2,60,722,723,1,2,2,2,5,NA,1,NA,1,7,7,7,7,0.96,NA,1,38,2,2,1,1,2,2,2,2,2,2,2,2,2,2,5920.107196,6516.514739,2,61
"2020",43494,5,2,2,1,17,210,211,4,2,1,1,NA,12,NA,1,NA,6,6,12,12,NA,NA,1,39,1,4,1,3,1,2,2,1,2,2,1,2,2,1,13925.733419,13829.586766,2,64
"2021",43495,5,2,2,1,4,58,59,5,NA,1,1,NA,NA,NA,NA,NA,4,4,10,10,3.3,NA,2,29,1,5,1,5,1,1,2,1,2,2,NA,NA,NA,NA,46604.739429,51043.998135,2,67
"2022",43496,5,2,1,1,43,521,523,4,2,1,1,NA,NA,3,NA,1,4,4,10,10,3.3,NA,1,43,1,3,1,4,1,2,2,1,2,2,1,2,2,1,31248.654334,31075.482694,2,66
"2023",43497,5,2,2,1,0,7,8,2,NA,1,1,NA,NA,NA,NA,NA,3,3,15,15,5,NA,1,34,1,4,1,5,1,1,2,1,2,2,NA,NA,NA,NA,5303.138969,5358.812394,2,61
"2024",43498,5,2,2,1,78,946,946,2,2,1,1,NA,NA,1,NA,1,2,2,4,4,1.1,NA,1,78,1,1,1,2,1,2,2,1,2,2,1,2,2,1,7872.351714,7898.124273,1,60
"2025",43499,5,2,2,1,26,316,317,1,2,2,2,4,NA,4,NA,5,3,3,77,77,NA,NA,1,26,2,4,5,NA,2,2,2,2,2,2,2,2,2,2,40146.471373,40071.652828,2,61
"2026",43500,5,2,2,1,63,758,759,3,2,1,1,NA,NA,4,NA,1,2,2,14,14,5,NA,1,63,1,4,1,4,1,2,2,1,2,2,1,2,2,1,63205.757996,61838.543102,1,69
"2027",43501,5,2,2,1,16,198,199,4,NA,1,1,NA,10,NA,1,NA,4,4,9,9,2.83,NA,2,49,1,2,1,2,1,2,2,1,2,2,1,2,2,1,15205.394706,15985.499547,2,64
"2028",43502,5,2,2,1,2,30,30,3,NA,1,1,NA,NA,NA,NA,NA,4,4,2,2,0.33,NA,2,27,1,4,4,NA,1,1,2,1,2,2,NA,NA,NA,NA,11129.735231,11203.265823,2,59
"2029",43503,5,2,2,2,58,698,699,4,2,1,1,NA,NA,4,NA,3,4,4,12,12,NA,NA,2,34,1,4,5,NA,1,2,2,1,2,2,NA,NA,NA,1,21711.859865,22452.666562,2,64
"2030",43504,5,2,1,2,8,106,107,5,NA,1,1,NA,2,NA,1,NA,3,3,15,15,5,NA,1,53,4,4,1,5,1,1,2,1,2,2,1,2,2,1,47541.36662,49228.362601,2,71
"2031",43505,5,2,1,2,47,575,576,4,2,1,1,NA,NA,5,NA,1,5,5,14,14,3.91,NA,1,55,5,5,1,5,1,2,2,1,2,2,1,2,2,1,28154.526118,28036.918016,2,66
"2032",43506,5,2,1,2,7,93,93,1,NA,1,1,NA,1,NA,1,NA,3,3,2,2,0.41,NA,2,38,2,5,2,NA,2,1,2,2,2,2,NA,NA,NA,NA,10962.463255,11281.018659,1,66
"2033",43507,5,2,1,1,8,107,108,1,NA,1,1,NA,2,NA,1,NA,7,7,6,6,0.96,NA,2,32,2,2,1,1,2,1,2,1,2,2,2,2,2,2,8382.357685,8288.447522,1,65
"2034",43508,5,2,1,1,40,490,492,4,2,1,1,NA,NA,2,NA,5,4,4,3,3,0.57,NA,2,65,1,2,1,NA,1,2,2,1,2,2,1,2,2,1,31248.654334,31075.482694,2,66
"2035",43509,5,2,1,1,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,7,7,5,5,0.75,NA,1,33,2,2,1,1,2,1,2,2,2,2,NA,NA,NA,NA,4980.309625,4940.575339,2,66
"2036",43510,5,2,1,2,16,193,194,2,NA,1,1,NA,10,NA,1,NA,5,5,5,5,0.83,NA,2,36,2,1,1,1,2,2,2,2,2,2,1,2,2,1,10030.511474,10219.225649,2,70
"2037",43511,5,2,2,2,14,174,175,3,NA,1,1,NA,7,NA,1,NA,3,3,3,3,0.57,NA,1,37,1,2,1,2,1,1,2,1,2,2,1,2,2,1,34682.49483,36895.645634,2,59
"2038",43512,5,2,2,1,5,71,72,3,NA,1,1,NA,NA,NA,NA,NA,5,5,3,3,0.5,NA,2,54,1,3,3,NA,1,1,2,1,2,2,NA,NA,NA,NA,13083.743826,14336.769271,1,69
"2039",43513,5,2,2,1,5,62,63,3,NA,1,1,NA,NA,NA,NA,NA,4,4,5,5,1.08,NA,2,35,1,5,3,NA,1,1,2,1,2,2,NA,NA,NA,NA,10917.07717,11140.989897,2,64
"2040",43514,5,2,2,1,80,NA,NA,2,2,4,1,8,NA,1,NA,1,2,2,6,6,2.48,NA,1,80,4,1,1,9,1,2,2,1,2,2,2,2,2,2,6468.351302,7360.980165,1,62
"2041",43515,5,2,2,2,1,15,16,3,NA,1,1,NA,NA,NA,NA,NA,6,6,6,6,1.06,NA,2,28,1,2,1,1,1,1,2,1,2,2,NA,NA,NA,NA,9416.87767,10608.340088,2,62
"2042",43516,5,2,2,1,1,14,15,3,NA,1,1,NA,NA,NA,NA,NA,3,3,8,8,2.84,NA,2,22,1,4,1,4,1,1,2,1,2,2,NA,NA,NA,NA,32124.726407,35184.715008,2,67
"2043",43517,5,2,2,2,33,400,401,5,2,5,2,3,NA,5,NA,1,5,5,8,8,2.07,2,2,33,5,5,1,5,1,2,2,1,2,2,NA,NA,NA,1,72384.680214,73275.432398,1,63
"2044",43518,5,2,1,1,16,199,200,1,NA,1,1,NA,9,NA,1,NA,5,5,1,1,0.03,NA,2,43,2,1,3,NA,2,2,2,1,2,2,1,2,2,1,12307.924922,12683.13966,2,72
"2045",43519,5,2,1,1,0,10,12,4,NA,1,1,NA,NA,NA,NA,NA,5,5,6,6,1.01,NA,2,31,1,3,5,NA,1,1,2,1,2,2,NA,NA,NA,NA,11066.358278,11738.837431,2,66
"2046",43520,5,2,2,2,56,672,673,4,2,1,1,NA,NA,3,NA,3,4,4,15,15,5,NA,2,56,1,3,3,NA,1,2,2,1,2,2,1,2,2,1,20877.42148,21589.757214,1,64
"2047",43521,5,2,2,2,45,545,545,3,2,1,1,NA,NA,1,NA,1,2,2,3,3,0.82,NA,1,52,1,2,1,1,1,2,2,1,2,2,1,2,2,1,29253.347678,30886.474234,1,61
"2048",43522,5,2,1,2,11,136,137,5,NA,1,1,NA,5,NA,1,NA,5,5,12,12,NA,NA,1,43,4,5,1,4,1,1,2,1,2,2,1,2,2,1,41140.494133,42138.620679,1,65
"2049",43523,5,2,2,2,68,821,821,4,2,1,1,NA,NA,4,NA,2,2,2,5,5,1.46,NA,2,68,1,4,2,NA,1,2,2,1,2,2,NA,NA,NA,1,10010.58377,10844.482295,1,64
"2050",43524,5,2,1,2,74,890,890,4,2,1,1,NA,NA,1,NA,2,2,2,6,6,2.29,NA,2,74,1,1,2,NA,1,1,2,1,2,2,1,1,2,1,13287.721045,14714.848731,2,71
"2051",43525,5,2,1,1,0,8,9,4,NA,1,1,NA,NA,NA,NA,NA,4,4,9,9,2.83,NA,1,27,1,4,1,4,1,1,2,1,2,2,NA,NA,NA,NA,11888.59354,13593.723973,2,72
"2052",43526,5,2,1,1,72,874,876,2,2,4,2,6,NA,2,NA,1,4,4,99,99,NA,NA,1,72,4,2,1,NA,2,2,2,1,2,2,2,2,2,2,8470.391389,8534.213487,1,72
"2053",43527,5,2,2,1,67,805,805,1,1,1,1,NA,NA,5,NA,5,1,1,6,6,2.94,NA,1,67,1,5,5,NA,1,2,2,1,2,2,1,2,2,1,8017.063535,8168.3632,1,71
"2054",43528,5,2,1,1,52,627,628,1,2,2,2,3,NA,2,NA,1,7,7,6,6,0.7,NA,1,52,2,2,1,1,2,2,2,2,2,2,2,2,2,2,11808.000074,12372.140082,2,72
"2055",43529,5,2,2,2,38,465,466,3,2,1,1,NA,NA,4,NA,5,5,5,9,9,2.32,2,1,68,1,4,2,NA,1,2,2,1,2,2,1,2,2,1,81626.663505,81659.561859,1,61
"2056",43530,5,2,1,2,7,92,94,3,NA,1,1,NA,1,NA,1,NA,5,5,15,15,5,NA,1,40,NA,NA,1,5,1,1,2,1,2,2,NA,NA,NA,NA,35933.648865,36237.040701,1,70
"2057",43531,5,2,2,1,80,NA,NA,3,1,1,1,NA,NA,1,NA,1,2,2,6,6,2.14,NA,1,80,1,1,1,3,1,2,2,1,2,2,NA,NA,NA,1,23396.709496,23654.049653,2,70
"2058",43532,5,1,NA,2,56,672,NA,5,2,5,1,7,NA,1,NA,2,1,1,99,99,NA,NA,2,56,5,1,2,NA,1,2,2,1,2,2,NA,NA,NA,NA,22714.995273,0,2,69
"2059",43533,5,2,1,1,69,828,830,4,2,1,1,NA,NA,2,NA,1,2,2,5,5,1.61,NA,2,74,1,2,1,2,1,2,2,1,2,2,1,2,2,1,10497.324363,11798.672797,2,65
"2060",43534,5,2,2,2,45,551,552,3,2,1,1,NA,NA,3,NA,1,2,2,15,15,5,NA,2,45,1,3,1,2,1,2,2,1,2,2,1,2,2,1,120190.366811,119330.829027,2,60
